acc_date	doc_text	sum_doc	my_debit	my_credit
02.08.2021	Акт №2275 от 17.06.2021 (Счет-фактура №2275 от 17.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2276 от 17.06.2021 (Счет-фактура №2276 от 17.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2335 от 18.06.2021 (Счет-фактура №2335 от 18.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2336 от 19.06.2021 (Счет-фактура №2336 от 19.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2337 от 25.06.2021 (Счет-фактура №2337 от 25.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2340 от 14.06.2021 (Счет-фактура №2340 от 14.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2341 от 15.06.2021 (Счет-фактура №2341 от 15.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2344 от 16.06.2021 (Счет-фактура №2344 от 16.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2345 от 21.06.2021 (Счет-фактура №2345 от 21.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2346 от 18.06.2021 (Счет-фактура №2346 от 18.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2348 от 21.06.2021 (Счет-фактура №2348 от 21.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2349 от 12.06.2021 (Счет-фактура №2349 от 12.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2350 от 17.06.2021 (Счет-фактура №2350 от 17.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2351 от 18.06.2021 (Счет-фактура №2351 от 18.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2352 от 18.06.2021 (Счет-фактура №2352 от 18.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2354 от 19.06.2021 (Счет-фактура №2354 от 19.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2355 от 21.06.2021 (Счет-фактура №2355 от 21.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2424 от 24.06.2021 (Счет-фактура №2424 от 24.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2425 от 24.06.2021 (Счет-фактура №2425 от 24.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2426 от 23.06.2021 (Счет-фактура №2426 от 23.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2427 от 23.06.2021 (Счет-фактура №2427 от 23.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2428 от 22.06.2021 (Счет-фактура №2428 от 22.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2429 от 22.06.2021 (Счет-фактура №2429 от 22.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2432 от 20.06.2021 (Счет-фактура №2432 от 20.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2433 от 20.06.2021 (Счет-фактура №2433 от 20.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2434 от 14.06.2021 (Счет-фактура №2434 от 14.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2439 от 28.06.2021 (Счет-фактура №2439 от 28.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2444 от 27.06.2021 (Счет-фактура №2444 от 27.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2446 от 30.06.2021 (Счет-фактура №2446 от 30.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2447 от 30.06.2021 (Счет-фактура №2447 от 30.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2450 от 29.06.2021 (Счет-фактура №2450 от 29.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2451 от 26.06.2021 (Счет-фактура №2451 от 26.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2452 от 29.06.2021 (Счет-фактура №2452 от 29.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2453 от 23.06.2021 (Счет-фактура №2453 от 23.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2454 от 20.06.2021 (Счет-фактура №2454 от 20.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2455 от 13.06.2021 (Счет-фактура №2455 от 13.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2457 от 24.04.2021 (Счет-фактура №2457 от 24.04.2021)	37000.00	-	37000.00
02.08.2021	Акт №2458 от 01.05.2021 (Счет-фактура №2458 от 01.05.2021)	37000.00	-	37000.00
02.08.2021	Акт №2459 от 30.04.2021 (Счет-фактура №2459 от 30.04.2021)	37000.00	-	37000.00
02.08.2021	Акт №2461 от 25.06.2021 (Счет-фактура №2461 от 25.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2463 от 15.06.2021 (Счет-фактура №2463 от 15.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2464 от 29.06.2021 (Счет-фактура №2464 от 29.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2466 от 27.06.2021 (Счет-фактура №2466 от 27.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2467 от 27.06.2021 (Счет-фактура №2467 от 27.06.2021)	37000.00	-	37000.00
02.08.2021	Акт №2481 от 01.07.2021 (Счет-фактура №2481 от 01.07.2021)	37000.00	-	37000.00
02.08.2021	Акт №687 от 28.02.2021 (Счет-фактура №687 от 28.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №695 от 01.03.2021 (Счет-фактура №695 от 01.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №700 от 01.03.2021 (Счет-фактура №700 от 01.03.2021)	80000.00	-	80000.00
02.08.2021	Акт №790 от 24.02.2021 (Счет-фактура №790 от 24.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №791 от 24.02.2021 (Счет-фактура №791 от 24.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №792 от 14.02.2021 (Счет-фактура №792 от 21.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №793 от 21.02.2021 (Счет-фактура №793 от 21.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №794 от 28.02.2021 (Счет-фактура №794 от 28.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №795 от 27.02.2021 (Счет-фактура №795 от 27.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №796 от 28.02.2021 (Счет-фактура №796 от 28.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №797 от 26.02.2021 (Счет-фактура №797 от 26.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №798 от 22.02.2021 (Счет-фактура №798 от 22.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №799 от 18.02.2021 (Счет-фактура №799 от 14.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №800 от 14.02.2021 (Счет-фактура №800 от 14.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №802 от 27.02.2021 (Счет-фактура №802 от 27.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №803 от 28.02.2021 (Счет-фактура №803 от 28.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №804 от 28.02.2021 (Счет-фактура №804 от 28.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №805 от 09.02.2021 (Счет-фактура №807 от 09.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №808 от 23.02.2021 (Счет-фактура №809 от 23.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №810 от 23.02.2021 (Счет-фактура №811 от 24.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №812 от 24.02.2021 (Счет-фактура №814 от 23.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №815 от 23.02.2021 (Счет-фактура №816 от 28.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №817 от 28.02.2021 (Счет-фактура №818 от 23.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №819 от 12.02.2021 (Счет-фактура №820 от 12.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №822 от 16.02.2021 (Счет-фактура №823 от 20.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №824 от 20.02.2021 (Счет-фактура №825 от 21.02.2021)	80000.00	-	80000.00
02.08.2021	Акт №826 от 19.02.2021 (Счет-фактура №827 от 19.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №828 от 19.02.2021 (Счет-фактура №829 от 24.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №830 от 01.03.2021 (Счет-фактура №835 от 04.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №837 от 04.03.2021 (Счет-фактура №838 от 05.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №839 от 05.03.2021 (Счет-фактура №840 от 06.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №841 от 04.03.2021 (Счет-фактура №843 от 11.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №844 от 11.02.2021 (Счет-фактура №845 от 13.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №846 от 13.02.2021 (Счет-фактура №847 от 12.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №858 от 12.02.2021 (Счет-фактура №860 от 12.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №869 от 26.02.2021 (Счет-фактура №870 от 26.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №872 от 13.03.2021 (Счет-фактура №873 от 05.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №874 от 05.03.2021 (Счет-фактура №875 от 05.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №876 от 21.02.2021 (Счет-фактура №877 от 20.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №878 от 19.02.2021 (Счет-фактура №879 от 28.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №880 от 28.02.2021 (Счет-фактура №881 от 23.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №882 от 24.02.2021 (Счет-фактура №883 от 01.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №884 от 21.02.2021 (Счет-фактура №885 от 22.02.2021)	37000.00	-	37000.00
02.08.2021	Акт №886 от 22.02.2021 (Счет-фактура №887 от 23.02.2021)	35000.00	-	35000.00
02.08.2021	Акт №890 от 03.03.2021 (Счет-фактура №891 от 07.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №892 от 02.03.2021 (Счет-фактура №893 от 02.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №894 от 05.03.2021 (Счет-фактура №895 от 12.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №896 от 07.03.2021 (Счет-фактура №897 от 06.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №898 от 06.03.2021 (Счет-фактура №899 от 03.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №906 от 04.03.2021 (Счет-фактура №907 от 06.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №909 от 06.03.2021 (Счет-фактура №913 от 07.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №918 от 11.03.2021 (Счет-фактура №920 от 05.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №922 от 13.03.2021 (Счет-фактура №924 от 12.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №927 от 06.03.2021 (Счет-фактура №928 от 08.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №929 от 09.03.2021 (Счет-фактура №930 от 09.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №933 от 06.03.2021 (Счет-фактура №934 от 08.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №938 от 08.03.2021 (Счет-фактура №939 от 09.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №940 от 07.03.2021 (Счет-фактура №941 от 06.03.2021)	37000.00	-	37000.00
02.08.2021	Акт №942 от 09.03.2021 (Счет-фактура №943 от 14.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №944 от 14.03.2021 (Счет-фактура №945 от 14.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №947 от 14.03.2021 (Счет-фактура №948 от 13.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №985 от 21.01.2021 (Счет-фактура №986 от 20.01.2021)	35000.00	-	35000.00
02.08.2021	Акт №987 от 27.02.2021 (Счет-фактура №988 от 03.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №989 от 03.03.2021 (Счет-фактура №991 от 05.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №992 от 07.03.2021 (Счет-фактура №993 от 09.03.2021)	35000.00	-	35000.00
02.08.2021	Акт №994 от 06.03.2021 (Счет-фактура №994 от 06.03.2021)	35000.00	-	35000.00
03.08.2021	Акт №1023 от 18.03.2021 (Счет-фактура №1023 от 18.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1032 от 22.03.2021 (Счет-фактура №1032 от 22.03.2021)	78000.00	-	78000.00
03.08.2021	Акт №1034 от 22.03.2021 (Счет-фактура №1034 от 22.03.2021)	75000.00	-	75000.00
03.08.2021	Акт №1051 от 23.02.2021 (Счет-фактура №1051 от 23.02.2021)	80000.00	-	80000.00
03.08.2021	Акт №1074 от 18.03.2021 (Счет-фактура №1074 от 18.03.2021)	80000.00	-	80000.00
03.08.2021	Акт №1078 от 25.03.2021 (Счет-фактура №1078 от 25.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1080 от 25.03.2021 (Счет-фактура №1080 от 25.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1083 от 28.03.2021 (Счет-фактура №1083 от 28.03.2021)	39000.00	-	39000.00
03.08.2021	Акт №1092 от 29.03.2021 (Счет-фактура №1092 от 29.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1095 от 29.03.2021 (Счет-фактура №1095 от 29.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1184 от 24.03.2021 (Счет-фактура №1184 от 24.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1215 от 29.03.2021 (Счет-фактура №1215 от 29.03.2021)	80000.00	-	80000.00
03.08.2021	Акт №1217 от 31.03.2021 (Счет-фактура №1217 от 31.03.2021)	72301.37	-	72301.37
03.08.2021	Акт №1218 от 07.04.2021 (Счет-фактура №1219 от 07.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1221 от 05.04.2021 (Счет-фактура №1222 от 05.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1224 от 05.04.2021 (Счет-фактура №1225 от 04.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1288 от 30.03.2021 (Счет-фактура №1288 от 30.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1298 от 21.03.2021 (Счет-фактура №1298 от 21.03.2021)	145000.00	-	145000.00
03.08.2021	Акт №1315 от 10.04.2021 (Счет-фактура №1315 от 10.04.2021)	75000.00	-	75000.00
03.08.2021	Акт №1317 от 07.04.2021 (Счет-фактура №1317 от 07.04.2021)	75000.00	-	75000.00
03.08.2021	Акт №1318 от 05.04.2021 (Счет-фактура №1318 от 05.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1319 от 07.04.2021 (Счет-фактура №1319 от 07.04.2021)	150000.00	-	150000.00
03.08.2021	Акт №1324 от 02.04.2021 (Счет-фактура №1324 от 02.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1332 от 11.04.2021 (Счет-фактура №1332 от 11.04.2021)	85000.00	-	85000.00
03.08.2021	Акт №1337 от 01.04.2021 (Счет-фактура №1337 от 01.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1375 от 16.04.2021 (Счет-фактура №1375 от 16.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1378 от 19.04.2021 (Счет-фактура №1378 от 19.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1379 от 16.04.2021 (Счет-фактура №1379 от 16.04.2021)	80000.00	-	80000.00
03.08.2021	Акт №1380 от 20.04.2021 (Счет-фактура №1380 от 20.04.2021)	20000.00	-	20000.00
03.08.2021	Акт №1383 от 15.04.2021 (Счет-фактура №1383 от 15.04.2021)	75000.00	-	75000.00
03.08.2021	Акт №1388 от 13.04.2021 (Счет-фактура №1388 от 13.04.2021)	145000.00	-	145000.00
03.08.2021	Акт №1401 от 21.04.2021 (Счет-фактура №1401 от 21.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1402 от 19.04.2021 (Счет-фактура №1402 от 19.04.2021)	75000.00	-	75000.00
03.08.2021	Акт №1404 от 20.04.2021 (Счет-фактура №1404 от 20.04.2021)	20000.00	-	20000.00
03.08.2021	Акт №1406 от 19.04.2021 (Счет-фактура №1406 от 19.04.2021)	145000.00	-	145000.00
03.08.2021	Акт №1407 от 31.03.2021 (Счет-фактура №1407 от 31.03.2021)	37000.00	-	37000.00
03.08.2021	Акт №1422 от 01.04.2021 (Счет-фактура №1422 от 01.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1430 от 06.04.2021 (Счет-фактура №1430 от 08.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1433 от 06.04.2021 (Счет-фактура №1433 от 06.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1482 от 22.04.2021 (Счет-фактура №1482 от 22.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1491 от 09.04.2021 (Счет-фактура №1491 от 09.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1492 от 10.04.2021 (Счет-фактура №1492 от 10.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1493 от 23.04.2021 (Счет-фактура №1493 от 23.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1494 от 22.04.2021 (Счет-фактура №1494 от 22.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1496 от 02.04.2021 (Счет-фактура №1496 от 02.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1500 от 07.04.2021 (Счет-фактура №1500 от 07.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1527 от 12.04.2021 (Счет-фактура №1527 от 12.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1528 от 23.04.2021 (Счет-фактура №1528 от 23.04.2021)	50000.00	-	50000.00
03.08.2021	Акт №1540 от 08.04.2021 (Счет-фактура №1540 от 08.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1553 от 08.04.2021 (Счет-фактура №1553 от 08.04.2021)	50000.00	-	50000.00
03.08.2021	Акт №1582 от 01.04.2021 (Счет-фактура №1582 от 01.04.2021)	50000.00	-	50000.00
03.08.2021	Акт №1597 от 04.05.2021 (Счет-фактура №1597 от 04.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1598 от 03.05.2021 (Счет-фактура №1598 от 03.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1599 от 29.04.2021 (Счет-фактура №1599 от 29.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1609 от 30.04.2021 (Счет-фактура №1609 от 30.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1612 от 30.04.2021 (Счет-фактура №1612 от 30.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1679 от 05.05.2021 (Счет-фактура №1679 от 05.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1686 от 10.05.2021 (Счет-фактура №1666 от 10.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1691 от 21.04.2021 (Счет-фактура №1691 от 21.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1700 от 07.05.2021 (Счет-фактура №1700 от 07.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1701 от 05.05.2021 (Счет-фактура №1701 от 05.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1703 от 07.05.2021 (Счет-фактура №1703 от 07.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1704 от 07.05.2021 (Счет-фактура №1704 от 07.05.2021)	37000.00	-	37000.00
03.08.2021	Акт №1706 от 05.05.2021 (Счет-фактура №1706 от 05.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1708 от 04.05.2021 (Счет-фактура №1708 от 04.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1711 от 04.05.2021 (Счет-фактура №1711 от 04.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1774 от 18.05.2021 (Счет-фактура №1774 от 18.05.2021)	20000.00	-	20000.00
03.08.2021	Акт №1775 от 19.05.2021 (Счет-фактура №1775 от 19.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1776 от 19.05.2021 (Счет-фактура №1776 от 19.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1778 от 18.05.2021 (Счет-фактура №1778 от 18.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1780 от 18.05.2021 (Счет-фактура №1780 от 18.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1789 от 18.05.2021 (Счет-фактура №1789 от 18.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1794 от 17.05.2021 (Счет-фактура №1794 от 17.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1806 от 17.05.2021 (Счет-фактура №1806 от 17.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1809 от 05.05.2021 (Счет-фактура №1809 от 05.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1815 от 04.05.2021 (Счет-фактура №1815 от 04.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1818 от 04.05.2021 (Счет-фактура №1818 от 04.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1825 от 29.04.2021 (Счет-фактура №1825 от 29.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1828 от 18.05.2021 (Счет-фактура №1828 от 18.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1829 от 21.05.2021 (Счет-фактура №1829 от 21.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1832 от 01.05.2021 (Счет-фактура №1832 от 01.05.2021)	150000.00	-	150000.00
03.08.2021	Акт №1834 от 29.04.2021 (Счет-фактура №1834 от 29.04.2021)	39000.00	-	39000.00
03.08.2021	Акт №1838 от 30.04.2021 (Счет-фактура №1838 от 30.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1839 от 27.04.2021 (Счет-фактура №1839 от 27.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1841 от 01.05.2021 (Счет-фактура №1841 от 01.05.2021)	55000.00	-	55000.00
03.08.2021	Акт №1847 от 12.04.2021 (Счет-фактура №1847 от 12.04.2021)	37000.00	-	37000.00
03.08.2021	Акт №1857 от 04.05.2021 (Счет-фактура №1857 от 04.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1876 от 02.05.2021 (Счет-фактура №1876 от 02.05.2021)	75000.00	-	75000.00
03.08.2021	Акт №1903 от 04.05.2021 (Счет-фактура №1903 от 04.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №1911 от 13.05.2021 (Счет-фактура №1911 от 13.05.2021)	39000.00	-	39000.00
03.08.2021	Акт №2189 от 08.06.2021 (Счет-фактура №2189 от 08.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2190 от 29.05.2021 (Счет-фактура №2190 от 29.05.2021)	50000.00	-	50000.00
03.08.2021	Акт №2252 от 07.06.2021 (Счет-фактура №2252 от 07.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2253 от 07.06.2021 (Счет-фактура №2253 от 07.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2254 от 07.06.2021 (Счет-фактура №2254 от 07.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2255 от 07.06.2021 (Счет-фактура №2255 от 07.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2256 от 11.06.2021 (Счет-фактура №2256 от 11.06.2021)	75127.20	-	75127.20
03.08.2021	Акт №2261 от 08.06.2021 (Счет-фактура №2261 от 08.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2262 от 04.06.2021 (Счет-фактура №2262 от 04.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2264 от 04.06.2021 (Счет-фактура №2264 от 04.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2338 от 08.06.2021 (Счет-фактура №2338 от 08.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2449 от 08.06.2021 (Счет-фактура №2449 от 08.06.2021)	39000.00	-	39000.00
03.08.2021	Акт №2472 от 12.07.2021 (Счет-фактура №2472 от 12.07.2021)	75000.00	-	75000.00
03.08.2021	Акт №2473 от 13.07.2021 (Счет-фактура №2473 от 13.07.2021)	15000.00	-	15000.00
03.08.2021	Акт №2474 от 11.07.2021 (Счет-фактура №2474 от 11.07.2021)	75000.00	-	75000.00
03.08.2021	Акт №2475 от 13.07.2021 (Счет-фактура №2475 от 13.07.2021)	75000.00	-	75000.00
03.08.2021	Акт №2476 от 11.07.2021 (Счет-фактура №2476 от 11.07.2021)	75000.00	-	75000.00
03.08.2021	Акт №997 от 11.03.2021 (Счет-фактура №997 от 11.03.2021)	50000.00	-	50000.00
03.08.2021	Платежное поручение №5047 от 03.08.2021	575000.00	575000.00	-
03.08.2021	Платежное поручение №5049 от 03.08.2021	574000.00	574000.00	-
09.08.2021	Акт №2334 от 18.06.2021 (Счет-фактура №2334 от 18.06.2021)	80000.00	-	80000.00
09.08.2021	Акт №806 от 09.02.2021 (Счет-фактура №806 от 09.02.2021)	80000.00	-	80000.00
18.08.2021	Платежное поручение №5389 от 18.08.2021	396000.00	396000.00	-
18.08.2021	Платежное поручение №5408 от 18.08.2021	559000.00	559000.00	-
18.08.2021	Платежное поручение №5409 от 18.08.2021	539000.00	539000.00	-
24.08.2021	Платежное поручение №5505 от 24.08.2021	876000.00	876000.00	-
27.08.2021	Платежное поручение №5684 от 27.08.2021	608298.00	608298.00	-
31.08.2021	Платежное поручение №5685 от 31.08.2021	1141000.00	1141000.00	-
